,SBBH,JCSJ,VEH_TOTAL,JB_COUNT,JP_COUNT,BLACK_COUNT,AVG_SPEED,MAX_SPEED,MIN_SPEED
1205,HD001039,2015/11/9 9:30:00,123,37.0,118.0,4.0,159.9,170.0,4.0
1206,HD001039,2015/11/9 9:45:00,90,20.0,82.0,2.0,155.94,169.0,34.0
1207,HD001039,2015/11/9 10:00:00,117,21.0,112.0,6.0,152.77,169.0,32.0
1208,HD001039,2015/11/9 21:15:00,81,14.0,73.0,5.0,150.05,170.0,4.0
1209,HD001039,2015/11/9 21:30:00,101,16.0,92.0,4.0,155.66,172.0,27.0
1210,HD001039,2015/11/9 21:45:00,53,10.0,50.0,0.0,146.23,174.0,1.0
1211,HD001039,2015/11/10 10:00:00,110,19.0,105.0,3.0,158.55,172.0,58.0
1212,HD001039,2015/11/10 10:15:00,105,27.0,99.0,1.0,152.55,171.0,1.0
1213,HD001039,2015/11/10 21:15:00,121,31.0,119.0,4.0,155.01,176.0,24.0
1214,HD001039,2015/11/10 21:30:00,67,12.0,63.0,6.0,153.6,171.0,48.0
1215,HD001039,2015/11/10 21:45:00,49,5.0,45.0,0.0,160.8,176.0,37.0
1216,HD001039,2015/11/9 10:15:00,111,30.0,105.0,4.0,157.44,169.0,26.0
1217,HD001039,2015/11/9 10:30:00,123,33.0,117.0,1.0,155.54,170.0,1.0
1218,HD001039,2015/11/9 10:45:00,119,17.0,113.0,7.0,154.68,169.0,31.0
1219,HD001039,2015/11/9 22:00:00,53,11.0,50.0,3.0,146.53,175.0,3.0
1220,HD001039,2015/11/9 22:15:00,51,7.0,47.0,3.0,151.94,168.0,43.0
1221,HD001039,2015/11/9 22:30:00,42,11.0,41.0,2.0,140.48,170.0,29.0
1222,HD001039,2015/11/9 22:45:00,53,15.0,44.0,4.0,145.23,171.0,6.0
1223,HD001039,2015/11/10 10:45:00,106,19.0,100.0,6.0,160.46,173.0,125.0
1224,HD001039,2015/11/10 11:00:00,120,37.0,116.0,5.0,153.73,174.0,14.0
1225,HD001039,2015/11/10 11:15:00,166,46.0,161.0,6.0,158.66,171.0,40.0
1226,HD001039,2015/11/10 22:00:00,48,3.0,43.0,3.0,142.25,176.0,6.0
1227,HD001039,2015/11/10 22:15:00,57,6.0,53.0,1.0,145.47,175.0,9.0
1228,HD001039,2015/11/10 22:30:00,52,12.0,48.0,9.0,152.0,169.0,48.0
1229,HD001039,2015/11/9 11:00:00,129,40.0,126.0,1.0,156.07,171.0,7.0
1230,HD001039,2015/11/9 11:15:00,128,35.0,120.0,3.0,156.52,170.0,64.0
1231,HD001039,2015/11/9 11:30:00,123,31.0,119.0,1.0,152.63,171.0,38.0
1232,HD001039,2015/11/9 23:00:00,55,11.0,51.0,2.0,151.36,169.0,17.0
1233,HD001039,2015/11/9 23:15:00,62,12.0,55.0,2.0,138.05,172.0,28.0
1234,HD001039,2015/11/9 23:30:00,55,19.0,53.0,1.0,154.07,171.0,5.0
1235,HD001039,2015/11/10 11:30:00,115,24.0,107.0,5.0,151.8,171.0,1.0
1236,HD001039,2015/11/10 11:45:00,108,18.0,104.0,2.0,148.4,170.0,25.0
1237,HD001039,2015/11/10 12:00:00,118,17.0,112.0,4.0,156.84,174.0,25.0
1238,HD001039,2015/11/10 22:45:00,70,11.0,66.0,3.0,158.53,172.0,28.0
1239,HD001039,2015/11/10 23:00:00,98,33.0,94.0,2.0,157.39,177.0,35.0
1240,HD001039,2015/11/10 23:15:00,49,10.0,46.0,2.0,146.0,169.0,30.0
1241,HD001039,2015/11/9 11:45:00,86,15.0,85.0,3.0,153.33,174.0,2.0
1242,HD001039,2015/11/9 12:00:00,86,16.0,74.0,0.0,146.91,171.0,1.0
1243,HD001039,2015/11/9 23:45:00,66,23.0,63.0,3.0,152.74,171.0,45.0
1244,HD001039,2015/11/10,85,27.0,83.0,3.0,154.06,169.0,39.0
1245,HD001039,2015/11/10 0:15:00,75,29.0,72.0,4.0,148.56,173.0,3.0
1246,HD001039,2015/11/27 5:00:00,36,11.0,34.0,2.0,136.67,170.0,26.0
1247,HD001039,2015/11/27 5:15:00,62,29.0,59.0,2.0,144.89,175.0,29.0
1248,HD001039,2015/11/27 5:30:00,132,50.0,125.0,14.0,156.14,180.0,36.0
1249,HD001039,2015/11/26 3:15:00,11,4.0,10.0,1.0,142.55,166.0,35.0
1250,HD001039,2015/11/26 3:30:00,20,4.0,18.0,0.0,122.0,169.0,22.0
1251,HD001039,2015/11/26 3:45:00,14,2.0,11.0,1.0,133.07,168.0,28.0
1252,HD001039,2015/11/26 16:00:00,135,26.0,129.0,9.0,153.41,170.0,30.0
1253,HD001039,2015/11/26 16:15:00,131,28.0,123.0,7.0,151.6,170.0,2.0
1254,HD001039,2015/11/26 16:30:00,213,42.0,206.0,7.0,158.44,173.0,55.0
1255,HD001039,2015/11/27 5:45:00,148,53.0,142.0,15.0,159.63,179.0,46.0
1256,HD001039,2015/11/27 6:00:00,207,77.0,200.0,8.0,155.85,177.0,12.0
1257,HD001039,2015/11/27 6:15:00,213,79.0,208.0,13.0,158.89,177.0,39.0
1258,HD001039,2015/11/26 4:00:00,15,3.0,13.0,2.0,148.67,168.0,44.0
1259,HD001039,2015/11/26 4:15:00,24,8.0,24.0,1.0,137.71,172.0,21.0
1260,HD001039,2015/11/26 4:30:00,28,11.0,28.0,0.0,150.96,169.0,39.0
1261,HD001039,2015/11/26 4:45:00,42,12.0,38.0,3.0,141.62,170.0,3.0
1262,HD001039,2015/11/26 16:45:00,166,21.0,152.0,3.0,157.06,176.0,4.0
1263,HD001039,2015/11/26 17:00:00,294,55.0,285.0,11.0,155.43,180.0,32.0
1264,HD001039,2015/11/26 17:15:00,274,44.0,260.0,10.0,156.53,176.0,34.0
1265,HD001039,2015/11/26 17:30:00,275,47.0,261.0,3.0,152.93,176.0,21.0
1266,HD001039,2015/11/27 6:45:00,168,57.0,163.0,9.0,152.08,175.0,1.0
1267,HD001039,2015/11/27 7:00:00,160,54.0,157.0,8.0,156.37,172.0,2.0
1268,HD001039,2015/11/27 7:15:00,136,45.0,134.0,8.0,156.44,172.0,57.0
1269,HD001039,2015/11/25 16:00:00,362,91.0,346.0,16.0,22.66,162.0,3.0
1270,HD001039,2015/11/26 5:00:00,37,7.0,35.0,3.0,157.65,176.0,64.0
1271,HD001039,2015/11/26 5:15:00,68,33.0,65.0,3.0,150.5,175.0,29.0
1272,HD001039,2015/11/26 5:45:00,150,63.0,144.0,11.0,154.94,177.0,23.0
1273,HD001039,2015/11/26 17:45:00,220,31.0,207.0,7.0,156.21,177.0,24.0
1274,HD001039,2015/11/26 18:00:00,174,22.0,161.0,6.0,156.06,179.0,3.0
1275,HD001039,2015/11/26 18:15:00,170,24.0,166.0,9.0,156.08,177.0,35.0
1276,HD001039,2015/11/27 7:30:00,107,35.0,104.0,3.0,154.07,175.0,3.0
1277,HD001039,2015/11/27 7:45:00,56,16.0,53.0,5.0,148.8,170.0,1.0
1278,HD001039,2015/11/27 8:00:00,67,13.0,64.0,5.0,147.69,174.0,4.0
1279,HD001039,2015/11/25 16:15:00,89,26.0,86.0,0.0,10.7,159.0,1.0
1280,HD001039,2015/11/25 16:30:00,248,34.0,237.0,8.0,17.0,128.0,2.0
1281,HD001039,2015/11/25 16:45:00,352,64.0,336.0,8.0,31.51,170.0,3.0
1282,HD001039,2015/11/26 6:00:00,214,91.0,202.0,8.0,156.66,175.0,29.0
1283,HD001039,2015/11/26 6:15:00,162,64.0,159.0,15.0,159.01,172.0,14.0
1284,HD001039,2015/11/26 6:30:00,178,73.0,168.0,10.0,154.31,176.0,21.0
1285,HD001039,2015/11/26 18:30:00,150,22.0,142.0,5.0,155.97,177.0,38.0
1286,HD001039,2015/11/26 18:45:00,119,19.0,113.0,3.0,154.29,175.0,1.0
1287,HD001039,2015/11/26 19:00:00,102,15.0,98.0,6.0,158.42,179.0,32.0
1288,HD001039,2015/11/27 8:15:00,64,12.0,62.0,3.0,152.19,171.0,4.0
1289,HD001039,2015/11/27 8:30:00,70,11.0,67.0,2.0,148.83,171.0,1.0
1290,HD001039,2015/11/27 8:45:00,83,14.0,78.0,4.0,151.76,169.0,3.0
1291,HD001039,2015/11/25 17:00:00,193,45.0,182.0,4.0,156.27,173.0,27.0
1292,HD001039,2015/11/25 17:15:00,211,40.0,209.0,4.0,153.95,172.0,7.0
1293,HD001039,2015/11/25 17:30:00,156,34.0,152.0,7.0,157.17,175.0,29.0
1294,HD001039,2015/11/26 6:45:00,164,44.0,159.0,6.0,155.36,171.0,3.0
1295,HD001039,2015/11/26 7:00:00,134,35.0,127.0,4.0,150.43,176.0,16.0
1296,HD001039,2015/11/26 7:15:00,147,45.0,139.0,6.0,154.37,174.0,1.0
1297,HD001039,2015/11/26 19:15:00,103,15.0,99.0,2.0,156.95,176.0,35.0
1298,HD001039,2015/11/26 19:30:00,153,29.0,143.0,3.0,152.93,175.0,28.0
1299,HD001039,2015/11/26 19:45:00,195,29.0,183.0,5.0,156.98,176.0,28.0
1300,HD001039,2015/11/27 9:45:00,85,11.0,82.0,2.0,149.16,169.0,54.0
1301,HD001039,2015/11/27 10:00:00,85,18.0,78.0,2.0,156.71,173.0,64.0
1302,HD001039,2015/11/27 10:15:00,88,13.0,86.0,10.0,147.77,172.0,1.0
1303,HD001039,2015/11/27 10:30:00,106,14.0,102.0,7.0,151.88,171.0,1.0
1304,HD001039,2015/11/25 17:45:00,104,28.0,100.0,5.0,157.4,174.0,28.0
1305,HD001039,2015/11/25 18:00:00,142,29.0,135.0,7.0,154.04,175.0,1.0
1306,HD001039,2015/11/25 18:15:00,168,30.0,160.0,6.0,149.0,176.0,1.0
1307,HD001039,2015/11/26 7:30:00,138,37.0,135.0,5.0,151.04,173.0,1.0
1308,HD001039,2015/11/26 7:45:00,95,25.0,94.0,6.0,147.63,172.0,1.0
1309,HD001039,2015/11/26 8:00:00,63,13.0,62.0,4.0,141.13,175.0,1.0
1310,HD001039,2015/11/26 20:00:00,216,53.0,206.0,6.0,158.02,174.0,6.0
1311,HD001039,2015/11/26 20:15:00,133,26.0,126.0,6.0,157.71,174.0,37.0
1312,HD001039,2015/11/26 20:30:00,139,29.0,134.0,3.0,156.17,176.0,36.0
1313,HD001039,2015/11/26 20:45:00,127,22.0,121.0,1.0,151.03,177.0,18.0
1314,HD001039,2015/11/27 9:00:00,77,7.0,69.0,2.0,152.17,174.0,11.0
1315,HD001039,2015/11/27 9:15:00,87,17.0,81.0,7.0,153.08,172.0,2.0
1316,HD001039,2015/11/27 9:30:00,107,21.0,99.0,3.0,152.31,171.0,1.0
1317,HD001039,2015/11/25 18:30:00,214,43.0,196.0,5.0,156.2,175.0,23.0
1318,HD001039,2015/11/25 18:45:00,130,19.0,121.0,2.0,157.88,172.0,39.0
1319,HD001039,2015/11/25 19:00:00,127,15.0,122.0,7.0,157.46,174.0,58.0
1320,HD001039,2015/11/25 19:15:00,128,19.0,122.0,6.0,156.16,176.0,28.0
1321,HD001039,2015/11/26 8:15:00,67,17.0,64.0,1.0,149.37,180.0,1.0
1322,HD001039,2015/11/26 8:30:00,84,14.0,82.0,6.0,153.98,177.0,8.0
1323,HD001039,2015/11/26 8:45:00,83,18.0,73.0,5.0,159.42,172.0,9.0
1324,HD001039,2015/11/26 9:00:00,95,20.0,91.0,9.0,162.82,173.0,63.0
1325,HD001039,2015/11/26 21:15:00,121,26.0,118.0,6.0,154.88,172.0,29.0
1326,HD001039,2015/11/26 21:30:00,121,32.0,116.0,5.0,156.73,175.0,38.0
1327,HD001039,2015/11/25 6:00:00,199,75.0,193.0,12.0,158.87,172.0,28.0
1328,HD001039,2015/11/25 6:15:00,226,86.0,220.0,21.0,155.58,180.0,5.0
1329,HD001039,2015/11/25 6:30:00,180,70.0,176.0,3.0,157.49,177.0,4.0
1330,HD001039,2015/11/25 19:30:00,153,16.0,141.0,3.0,151.69,172.0,22.0
1331,HD001039,2015/11/25 19:45:00,176,35.0,166.0,12.0,155.88,174.0,12.0
1332,HD001039,2015/11/25 20:00:00,215,40.0,202.0,11.0,150.41,178.0,17.0
1333,HD001039,2015/11/26 9:15:00,106,20.0,99.0,5.0,157.67,179.0,6.0
1334,HD001039,2015/11/26 9:30:00,107,30.0,104.0,3.0,164.1,179.0,51.0
1335,HD001039,2015/11/26 9:45:00,130,37.0,125.0,7.0,158.72,175.0,1.0
1336,HD001039,2015/11/26 21:45:00,88,11.0,77.0,1.0,149.74,177.0,30.0
1337,HD001039,2015/11/26 22:00:00,68,12.0,66.0,3.0,146.43,172.0,2.0
1338,HD001039,2015/11/25 6:45:00,185,74.0,179.0,13.0,152.7,174.0,28.0
1339,HD001039,2015/11/25 7:00:00,170,64.0,164.0,8.0,155.58,172.0,30.0
1340,HD001039,2015/11/25 7:15:00,185,73.0,180.0,6.0,154.97,174.0,24.0
1341,HD001039,2015/11/25 7:30:00,142,41.0,138.0,5.0,151.23,171.0,9.0
1342,HD001039,2015/11/25 20:15:00,158,38.0,149.0,5.0,155.32,175.0,32.0
1343,HD001039,2015/11/25 20:30:00,150,25.0,141.0,7.0,150.45,176.0,16.0
1344,HD001039,2015/11/25 20:45:00,145,42.0,139.0,3.0,153.48,176.0,28.0
1345,HD001039,2015/11/26 10:00:00,119,33.0,110.0,6.0,161.56,179.0,8.0
1346,HD001039,2015/11/26 10:15:00,104,25.0,95.0,1.0,160.49,175.0,40.0
1347,HD001039,2015/11/26 10:30:00,119,30.0,113.0,9.0,163.26,178.0,3.0
1348,HD001039,2015/11/26 22:30:00,50,8.0,45.0,2.0,149.58,172.0,23.0
1349,HD001039,2015/11/26 22:45:00,66,12.0,61.0,4.0,150.74,172.0,1.0
1350,HD001039,2015/11/26 23:00:00,73,13.0,68.0,1.0,155.9,173.0,32.0
1351,HD001039,2015/11/26 23:15:00,86,30.0,84.0,3.0,150.63,177.0,3.0
1352,HD001039,2015/11/25 7:45:00,100,29.0,99.0,2.0,151.81,175.0,2.0
1353,HD001039,2015/11/25 8:00:00,92,24.0,87.0,8.0,147.68,175.0,2.0
1354,HD001039,2015/11/25 8:15:00,95,17.0,90.0,5.0,157.95,175.0,32.0
1355,HD001039,2015/11/25 21:00:00,151,43.0,147.0,5.0,144.85,176.0,30.0
1356,HD001039,2015/11/25 21:15:00,90,18.0,84.0,5.0,152.29,177.0,27.0
1357,HD001039,2015/11/25 21:30:00,75,12.0,70.0,5.0,158.23,172.0,75.0
1358,HD001039,2015/11/25 21:45:00,94,17.0,88.0,3.0,149.41,174.0,25.0
1359,HD001039,2015/11/26 10:45:00,108,30.0,103.0,5.0,159.7,176.0,5.0
1360,HD001039,2015/11/26 11:00:00,110,22.0,103.0,5.0,163.41,177.0,24.0
1361,HD001039,2015/11/26 11:15:00,105,33.0,96.0,7.0,164.73,176.0,60.0
1362,HD001039,2015/11/26 23:30:00,65,13.0,63.0,7.0,147.54,175.0,50.0
1363,HD001039,2015/11/26 23:45:00,64,11.0,60.0,6.0,151.17,169.0,30.0
1364,HD001039,2015/11/27,64,18.0,62.0,2.0,153.7,172.0,1.0
1365,HD001039,2015/11/25 8:30:00,83,14.0,80.0,3.0,156.54,172.0,25.0
1366,HD001039,2015/11/25 8:45:00,97,21.0,96.0,5.0,155.27,170.0,26.0
1367,HD001039,2015/11/25 9:00:00,108,22.0,102.0,4.0,158.57,171.0,24.0
1368,HD001039,2015/11/25 9:15:00,143,37.0,135.0,8.0,159.92,180.0,1.0
1369,HD001039,2015/11/25 22:00:00,62,6.0,61.0,3.0,148.52,173.0,6.0
1370,HD001039,2015/11/25 22:15:00,51,3.0,48.0,1.0,148.31,170.0,32.0
1371,HD001039,2015/11/25 22:30:00,47,7.0,43.0,2.0,143.28,178.0,29.0
1372,HD001039,2015/11/26 11:30:00,98,28.0,92.0,3.0,163.73,180.0,38.0
1373,HD001039,2015/11/26 11:45:00,126,32.0,123.0,4.0,160.94,175.0,39.0
1374,HD001039,2015/11/26 12:00:00,125,24.0,119.0,6.0,163.24,175.0,1.0
1375,HD001039,2015/11/26 12:15:00,149,41.0,143.0,6.0,164.94,177.0,30.0
1376,HD001039,2015/11/27 0:15:00,66,14.0,61.0,1.0,150.42,173.0,24.0
1377,HD001039,2015/11/27 0:30:00,65,24.0,63.0,2.0,149.6,175.0,32.0
1378,HD001039,2015/11/27 0:45:00,62,21.0,58.0,1.0,149.65,171.0,1.0
1379,HD001039,2015/11/27 1:00:00,44,11.0,42.0,3.0,139.14,172.0,32.0
1380,HD001039,2015/11/25 9:30:00,124,50.0,118.0,5.0,159.02,171.0,30.0
1381,HD001039,2015/11/25 9:45:00,112,37.0,109.0,8.0,156.81,173.0,48.0
1382,HD001039,2015/11/25 22:45:00,49,7.0,48.0,2.0,159.55,179.0,79.0
1383,HD001039,2015/11/25 23:00:00,43,9.0,39.0,3.0,134.37,175.0,8.0
1384,HD001039,2015/11/25 23:15:00,58,17.0,54.0,2.0,141.41,174.0,23.0
1385,HD001039,2015/11/25 23:30:00,73,32.0,72.0,4.0,151.41,171.0,52.0
1386,HD001039,2015/11/26 12:30:00,165,41.0,159.0,7.0,165.14,177.0,57.0
1387,HD001039,2015/11/26 12:45:00,106,24.0,101.0,3.0,164.97,177.0,56.0
1388,HD001039,2015/11/26 13:00:00,119,26.0,113.0,2.0,165.45,176.0,67.0
1389,HD001039,2015/11/27 1:15:00,44,11.0,43.0,3.0,148.55,178.0,31.0
1390,HD001039,2015/11/27 1:30:00,48,15.0,44.0,3.0,139.27,177.0,26.0
1391,HD001039,2015/11/27 1:45:00,51,21.0,45.0,4.0,145.98,172.0,1.0
1392,HD001039,2015/11/25 23:45:00,60,17.0,57.0,4.0,144.82,168.0,1.0
1393,HD001039,2015/11/26,112,35.0,104.0,9.0,151.13,173.0,29.0
1394,HD001039,2015/11/26 0:15:00,90,38.0,85.0,1.0,155.86,175.0,54.0
1395,HD001039,2015/11/26 13:15:00,138,34.0,129.0,6.0,163.49,177.0,46.0
1396,HD001039,2015/11/26 13:30:00,135,21.0,128.0,10.0,161.9,179.0,30.0
1397,HD001039,2015/11/27 2:00:00,45,8.0,40.0,5.0,143.8,177.0,27.0
1398,HD001039,2015/11/27 2:15:00,25,11.0,21.0,2.0,112.0,168.0,29.0
1399,HD001039,2015/11/27 2:30:00,28,3.0,25.0,2.0,149.86,168.0,34.0
1400,HD001039,2015/11/27 2:45:00,20,4.0,19.0,1.0,146.35,169.0,30.0
1401,HD001039,2015/11/26 0:30:00,89,33.0,85.0,4.0,142.61,173.0,1.0
1402,HD001039,2015/11/26 0:45:00,51,13.0,50.0,3.0,150.14,169.0,28.0
1403,HD001039,2015/11/26 14:00:00,171,35.0,163.0,10.0,163.63,178.0,25.0
1404,HD001039,2015/11/26 14:15:00,170,31.0,158.0,9.0,159.07,178.0,2.0
1405,HD001039,2015/11/26 14:30:00,116,28.0,108.0,4.0,153.87,180.0,16.0
1406,HD001039,2015/11/26 14:45:00,111,20.0,104.0,4.0,155.53,179.0,12.0
1407,HD001039,2015/11/27 3:00:00,8,0.0,7.0,0.0,167.63,179.0,157.0
1408,HD001039,2015/11/27 3:15:00,19,6.0,15.0,0.0,149.68,177.0,39.0
1409,HD001039,2015/11/27 3:30:00,14,5.0,13.0,0.0,150.14,175.0,60.0
1410,HD001039,2015/11/26 1:15:00,56,16.0,53.0,1.0,150.45,171.0,25.0
1411,HD001039,2015/11/26 1:30:00,34,8.0,30.0,3.0,153.24,173.0,34.0
1412,HD001039,2015/11/26 1:45:00,28,8.0,28.0,3.0,154.68,173.0,84.0
1413,HD001039,2015/11/26 15:00:00,102,17.0,96.0,4.0,143.29,175.0,3.0
1414,HD001039,2015/11/26 15:15:00,94,19.0,91.0,2.0,149.09,178.0,25.0
1415,HD001039,2015/11/26 15:30:00,132,31.0,122.0,3.0,157.61,172.0,53.0
1416,HD001039,2015/11/26 15:45:00,135,30.0,132.0,4.0,150.35,171.0,23.0
1417,HD001039,2015/11/27 4:00:00,11,3.0,11.0,0.0,128.18,172.0,1.0
1418,HD001039,2015/11/27 4:15:00,18,8.0,17.0,0.0,138.11,168.0,55.0
1419,HD001039,2015/11/27 4:30:00,21,6.0,19.0,0.0,137.14,179.0,5.0
1420,HD001039,2015/11/27 4:45:00,37,15.0,32.0,0.0,155.08,169.0,64.0
1421,HD001039,2015/11/26 2:15:00,39,17.0,37.0,6.0,160.38,169.0,131.0
1422,HD001039,2015/11/26 2:30:00,27,8.0,26.0,2.0,129.74,171.0,8.0
1423,HD001039,2015/11/26 2:45:00,30,10.0,28.0,3.0,150.07,175.0,42.0
1424,HD001039,2015/11/26 3:00:00,16,2.0,14.0,2.0,148.75,169.0,38.0
1425,HD001039,2015/11/27 10:45:00,83,14.0,78.0,7.0,150.93,173.0,5.0
1426,HD001039,2015/11/27 11:15:00,105,20.0,102.0,3.0,156.74,178.0,39.0
1427,HD001039,2015/11/27 11:30:00,102,18.0,100.0,2.0,153.75,175.0,3.0
1428,HD001039,2015/11/27 11:45:00,92,14.0,86.0,5.0,153.04,171.0,57.0
1429,HD001039,2015/11/27 12:00:00,104,11.0,100.0,4.0,156.88,174.0,32.0
1430,HD001039,2015/11/27 12:15:00,96,18.0,95.0,5.0,159.91,176.0,24.0
1431,HD001039,2015/11/27 12:30:00,129,32.0,123.0,1.0,163.99,176.0,30.0
1432,HD001039,2015/11/27 12:45:00,143,35.0,137.0,5.0,163.41,180.0,30.0
1433,HD001039,2015/11/27 13:15:00,172,38.0,161.0,6.0,165.37,176.0,111.0
1434,HD001039,2015/11/27 13:30:00,150,39.0,143.0,10.0,162.66,179.0,55.0
1435,HD001039,2015/11/27 13:45:00,116,19.0,104.0,5.0,160.5,176.0,26.0
1436,HD001039,2015/11/27 14:00:00,105,16.0,97.0,4.0,163.07,179.0,69.0
1437,HD001039,2015/11/27 14:15:00,118,17.0,116.0,5.0,156.45,171.0,32.0
1438,HD001039,2015/11/27 14:30:00,159,37.0,152.0,3.0,155.86,173.0,1.0
1439,HD001039,2015/11/27 14:45:00,154,25.0,141.0,6.0,152.23,172.0,1.0
1440,HD001039,2015/11/27 15:00:00,116,20.0,111.0,4.0,153.6,169.0,1.0
1441,HD001039,2015/11/27 15:15:00,122,24.0,115.0,2.0,157.93,170.0,55.0
1442,HD001039,2015/11/27 15:30:00,103,17.0,101.0,6.0,152.26,168.0,36.0
1443,HD001039,2015/11/27 15:45:00,74,13.0,66.0,3.0,151.43,174.0,2.0
1444,HD001039,2015/11/27 16:00:00,142,22.0,132.0,3.0,151.97,175.0,23.0
1445,HD001039,2015/11/27 16:15:00,133,23.0,126.0,1.0,155.11,172.0,25.0
1446,HD001039,2015/11/27 16:30:00,158,18.0,146.0,8.0,158.03,175.0,30.0
1447,HD001039,2015/11/27 16:45:00,223,26.0,216.0,10.0,158.77,176.0,35.0
1448,HD001039,2015/11/27 17:00:00,223,30.0,214.0,8.0,156.56,179.0,37.0
1449,HD001039,2015/11/27 17:15:00,290,45.0,279.0,5.0,158.61,175.0,22.0
1450,HD001039,2015/11/27 17:30:00,139,30.0,135.0,3.0,155.58,175.0,9.0
1451,HD001039,2015/11/30 16:15:00,123,20.0,118.0,6.0,153.85,169.0,1.0
1452,HD001039,2015/11/30 16:30:00,252,41.0,239.0,5.0,156.86,173.0,20.0
1453,HD001039,2015/11/30 16:45:00,201,24.0,190.0,5.0,160.43,176.0,27.0
1454,HD001039,2015/12/1 5:00:00,45,17.0,44.0,4.0,138.22,169.0,33.0
1455,HD001039,2015/12/1 5:15:00,61,32.0,59.0,4.0,153.25,170.0,36.0
1456,HD001039,2015/12/1 5:30:00,109,47.0,107.0,4.0,157.69,177.0,21.0
1457,HD001039,2015/11/30 17:00:00,252,40.0,242.0,5.0,152.66,177.0,9.0
1458,HD001039,2015/11/30 17:15:00,230,21.0,218.0,7.0,155.23,175.0,3.0
1459,HD001039,2015/11/30 17:30:00,263,37.0,258.0,11.0,154.42,175.0,22.0
1460,HD001039,2015/12/1 5:45:00,163,90.0,159.0,9.0,158.06,172.0,50.0
1461,HD001039,2015/12/1 6:00:00,205,86.0,197.0,14.0,157.58,177.0,26.0
1462,HD001039,2015/12/1 6:15:00,236,85.0,230.0,16.0,156.82,175.0,26.0
1463,HD001039,2015/12/1 6:30:00,232,100.0,219.0,8.0,157.39,176.0,7.0
1464,HD001039,2015/11/30 17:45:00,237,30.0,229.0,9.0,148.78,174.0,8.0
1465,HD001039,2015/11/30 18:00:00,156,21.0,148.0,5.0,151.22,169.0,26.0
1466,HD001039,2015/11/30 18:15:00,125,13.0,119.0,4.0,156.66,173.0,14.0
1467,HD001039,2015/11/30 18:30:00,145,23.0,141.0,8.0,148.7,171.0,28.0
1468,HD001039,2015/12/1 6:45:00,227,89.0,219.0,10.0,159.33,173.0,40.0
1469,HD001039,2015/12/1 7:00:00,211,86.0,207.0,8.0,158.85,177.0,30.0
1470,HD001039,2015/12/1 7:15:00,148,59.0,145.0,4.0,156.83,171.0,4.0
1471,HD001039,2015/11/30 18:45:00,132,18.0,123.0,4.0,155.81,174.0,32.0
1472,HD001039,2015/11/30 19:00:00,111,16.0,107.0,2.0,156.07,177.0,26.0
1473,HD001039,2015/11/30 19:15:00,121,18.0,114.0,8.0,156.23,171.0,35.0
1474,HD001039,2015/12/1 7:30:00,144,38.0,141.0,8.0,155.72,172.0,24.0
1475,HD001039,2015/12/1 7:45:00,89,18.0,86.0,4.0,157.26,175.0,59.0
1476,HD001039,2015/12/1 8:00:00,95,27.0,93.0,2.0,153.73,170.0,42.0
1477,HD001039,2015/11/30 19:30:00,130,26.0,124.0,8.0,154.29,173.0,21.0
1478,HD001039,2015/11/30 19:45:00,115,25.0,108.0,2.0,154.3,172.0,27.0
1479,HD001039,2015/11/30 20:00:00,129,23.0,124.0,4.0,155.06,175.0,33.0
1480,HD001039,2015/12/1 8:15:00,96,13.0,90.0,4.0,159.17,171.0,59.0
1481,HD001039,2015/12/1 8:30:00,81,16.0,79.0,6.0,158.93,169.0,61.0
1482,HD001039,2015/12/1 8:45:00,90,15.0,86.0,3.0,152.69,169.0,1.0
1483,HD001039,2015/11/30 20:15:00,152,37.0,144.0,8.0,158.09,175.0,22.0
1484,HD001039,2015/11/30 20:30:00,153,40.0,149.0,4.0,151.88,173.0,1.0
1485,HD001039,2015/11/30 20:45:00,104,20.0,100.0,7.0,154.13,173.0,36.0
1486,HD001039,2015/12/1 9:00:00,103,22.0,94.0,10.0,154.91,169.0,2.0
1487,HD001039,2015/12/1 9:15:00,126,27.0,121.0,11.0,151.48,170.0,5.0
1488,HD001039,2015/12/1 9:30:00,178,47.0,167.0,10.0,153.95,175.0,1.0
1489,HD001039,2015/11/30 21:00:00,92,13.0,87.0,3.0,158.45,177.0,25.0
1490,HD001039,2015/11/30 21:15:00,85,22.0,81.0,2.0,154.61,171.0,22.0
1491,HD001039,2015/11/30 21:30:00,82,16.0,74.0,5.0,152.82,176.0,1.0
1492,HD001039,2015/11/30 21:45:00,89,18.0,83.0,4.0,150.57,175.0,24.0
1493,HD001039,2015/12/1 9:45:00,129,33.0,122.0,4.0,155.2,172.0,22.0
1494,HD001039,2015/12/1 10:00:00,135,28.0,130.0,6.0,153.4,170.0,23.0
1495,HD001039,2015/12/1 10:15:00,146,31.0,141.0,6.0,153.14,173.0,1.0
1496,HD001039,2015/11/30 22:00:00,79,17.0,76.0,7.0,154.89,176.0,24.0
1497,HD001039,2015/11/30 22:15:00,64,11.0,61.0,2.0,150.25,175.0,51.0
1498,HD001039,2015/11/30 22:30:00,52,11.0,46.0,3.0,158.35,175.0,62.0
1499,HD001039,2015/12/1 10:30:00,131,25.0,123.0,5.0,156.88,171.0,5.0
1500,HD001039,2015/12/1 11:00:00,160,39.0,151.0,3.0,157.66,170.0,53.0
